,Venue ID,Venue,Neighborhood 0,Distance to Neighborhood 0,Neighborhood 1,Distance to Neighborhood 1,Neighborhood 2,Distance to Neighborhood 2,Neighborhood 3,Distance to Neighborhood 3,Neighborhood 4,Distance to Neighborhood 4,Neighborhood 5,Distance to Neighborhood 5,Neighborhood 6,Distance to Neighborhood 6,Neighborhood 7,Distance to Neighborhood 7,Neighborhood 8,Distance to Neighborhood 8,Venue Address,Venue Category,Venue Latitude,Venue Longitude
1301,4bfb1a4aab180f47d172b3ce,Restaurant World,Arlington Heights,392,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 3 5 2 1   W   W a s h i n g t o n   B l v d ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 1 8 ' ,   ' U n i t e d   S t a t e s ' ]",Shop & Service,34.040283,-118.323125
1302,4bfb42d3d0382d7fb384c90a,Cali-Mex Family Market,Garvanza,464,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 6 6 0 0   N   F i g u e r o a   S t   ( a t   M y s o t i s   S t ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 4 2 ' ,   ' U n i t e d   S t a t e s ' ]",Market,34.122353000000004,-118.184396
1303,4bfc2c46e9d8c928b224b2c7,Ali Baba Persian Restaurant,Granada Hills,193,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 7 5 1 3   C h a t s w o r t h   S t   ( a t   E n c i n o   A v e n u e ) ' ,   ' G r a n a d a   H i l l s ,   C A   9 1 3 4 4 ' ,   ' U n i t e d   S t a t e s ' ]",Middle Eastern Restaurant,34.265075690679346,-118.5157848388473
1304,4bfdb9a02b83b7131fc5a998,Art Rebel,Sherman Oaks,347,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 4 3 8 2   V e n t u r a   B l v d   ( B e v e r l y   G l e n   a n d   V e n t u r a ) ' ,   ' S h e r m a n   O a k s ,   C A   9 1 4 2 3 ' ,   ' U n i t e d   S t a t e s ' ]",Art Gallery,34.150014637808155,-118.44535380959267
1305,4bfe94f9e529c9281d8bbc8c,McDonald's,Pico-Union,391,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 6 6 0   V e n i c e   B l v d   ( a t   V e r m o n t   A v e ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 0 6 ' ,   ' U n i t e d   S t a t e s ' ]",Fast Food Restaurant,34.043919,-118.290683
1306,4bfeff7ac30a2d7f1859101d,La Favorita Bakery,Boyle Heights,389,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 2 3 0 5   E   4 t h   S t   ( a t   S   B r e e d   S t ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 3 3 ' ,   ' U n i t e d   S t a t e s ' ]",Bakery,34.041207902344794,-118.21274291597176
1307,4c006552ad46c9b6b6768f66,Leslie's Swimming Pool Supplies,Valley Glen,391,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 6 3 5 3   C o l d w a t e r   C a n y o n   A v e   ( V i c t o r y   B l v d ) ' ,   ' N o r t h   H o l l y w o o d ,   C A   9 1 6 0 6 ' ,   ' U n i t e d   S t a t e s ' ]",Miscellaneous Shop,34.186151,-118.414044
1308,4c00d9439cf52d7f636714e7,Hae Jang Chon Korean BBQ Restaurant,Koreatown,240,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 3 8 2 1   W e s t   6 t h   S t r e e t ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 2 0 ' ,   ' U n i t e d   S t a t e s ' ]",Korean Restaurant,34.0638885,-118.3060754
1309,4c0134b694c1c9b643e0ba5f,Felicia's Coffee Garden,Playa del Rey,439,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 8 4 3 0   P e r s h i n g   D r   ( M a n c h e s t e r   A v e ) ' ,   ' P l a y a   d e l   R e y ,   C A   9 0 2 9 3 ' ,   ' U n i t e d   S t a t e s ' ]",Coffee Shop,33.956782560298635,-118.44235349036002
1310,4c018d091747a5931eb35dca,State Playhouse,University Hills,468,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 5 1 5 1   S t a t e   U n i v e r s i t y   D r   ( A t   C a l i f o r n i a   S t a t e   U n i v e r s i t y ,   L o s   A n g e l e s ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 3 2 ' ,   ' U n i t e d   S t a t e s ' ]",Theater,34.0683401367678,-118.16828561116444
1311,4c01a2e41747a59336db5dca,A Tamara Dahill Salon,Toluca Lake,346,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 0 2 1 6   R i v e r s i d e   D r   ( a t   S a n c o l a   A v e . ) ' ,   ' T o l u c a   L a k e ,   C A   9 1 6 0 2 ' ,   ' U n i t e d   S t a t e s ' ]",Salon / Barbershop,34.15213112682637,-118.35337980817002
1312,4c01da4d716bc9b69fa0bc55,Bar Sinister,Whitley Heights,475,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 6 5 2   N   C h e r o k e e   A v e ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 2 8 ' ,   ' U n i t e d   S t a t e s ' ]",Nightclub,34.101275021356834,-118.33495765278984
1313,4c01e06327dcc928c651e152,Pizza Hut,Harvard Heights,496,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 5 5 5   S   W e s t e r n   A v e   ( V e n i c e   B l v d ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 0 6 ' ,   ' U n i t e d   S t a t e s ' ]",Pizza Place,34.04408036480603,-118.309430707327
1314,4c02efe49a7920a16e3acf79,Sitting Pretty Inc.,Reseda,304,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 7 1 1 5   D a r b y   A v e   ( b t w   S h e r m a n   W a y   &   G a u l t ) ' ,   ' R e s e d a ,   C A   9 1 3 3 5 ' ,   ' U n i t e d   S t a t e s ' ]",Furniture / Home Store,34.199597,-118.53373799999996
1315,4c042a640b8eef3b28deb882,CGV Cinemas,Koreatown,419,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 6 2 1   S   W e s t e r n   A v e   ( a t   W i l s h i r e   B l v d . ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 0 5 ' ,   ' U n i t e d   S t a t e s ' ]",Movie Theater,34.062973696501466,-118.30977310472126
1316,4c0450e0187ec928dceeb67b,Papa John's Pizza,Mission Hills,140,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 0 2 2 3   S e p u l v e d a   B l v d ' ,   ' M i s s i o n   H i l l s ,   C A   9 1 3 4 5 ' ,   ' U n i t e d   S t a t e s ' ]",Pizza Place,34.25615858065909,-118.46783738212685
1317,4c0594c791d776b0c0a4f7f9,U.S. Bank ATM,Sherman Oaks,457,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 4 4 7 5   V e n t u r a   B l v d ' ,   ' S h e r m a n   O a k s ,   C A   9 1 4 2 3 ' ,   ' U n i t e d   S t a t e s ' ]",ATM,34.1528633462389,-118.44464477105804
1318,4c06b6cbcf8c76b042f03a65,Raw Cane Super Juice,Little Armenia,152,Thai Town,386,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 5 3 0 1   W   S u n s e t   B l v d   # 7   ( H o b a r t   A v e ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 2 7 ' ,   ' U n i t e d   S t a t e s ' ]",Juice Bar,34.09853545926855,-118.30609090723704
1319,4c07d73e271dc9b670722b9a,U.S. Bank ATM,Pacific Palisades,71,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 5 3 0 5   W   S u n s e t   B l v d ' ,   ' P a c i f i c   P a l i s a d e s ,   C A   9 0 2 7 2 ' ,   ' U n i t e d   S t a t e s ' ]",ATM,34.04767692089081,-118.525848
1320,4c07d9673cbed13a700e0cc0,Pangea Garden Lounge,Little Tokyo,336,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 2 0   S   L o s   A n g e l e s   S t   ( a t   2 n d   S t r e e t ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 1 2 ' ,   ' U n i t e d   S t a t e s ' ]",Other Nightlife,34.05084609985352,-118.24225616455078
1321,4c083fcbb235ef3b37658937,El Cholo,Financial District,494,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 0 3 7   S   F l o w e r   S t   ( a t   W   1 1 t h   S t ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 1 5 ' ,   ' U n i t e d   S t a t e s ' ]",Mexican Restaurant,34.043615253647665,-118.26400027144784
1322,4c085869b235ef3bcc6a8937,AMLI Warner Center Gym,Canoga Park,184,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 2 1 2 0 0   K i t t r i d g e   S t   ( E a t o n   &   V a r i e l ) ' ,   ' W o o d l a n d   H i l l s ,   C A   9 1 3 0 3 ' ,   ' U n i t e d   S t a t e s ' ]",Gym,34.19042110116943,-118.59429149369092
1323,4c09563fa1b32d7fe28097f0,Golden China,Van Nuys,407,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 6 2 0 9   V a n   N u y s   B l v d   ( b t w   D e l a n o   &   E r w i n ) ' ,   ' V a n   N u y s ,   C A   9 1 4 0 1 ' ,   ' U n i t e d   S t a t e s ' ]",Chinese Restaurant,34.18295931603425,-118.44876924968958
1324,4c0958c6340720a1b8a28493,Veterans Park,Granada Hills,434,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' V e t e r a n s   P a r k ' ,   ' G r a n a d a   H i l l s ,   C A ' ,   ' U n i t e d   S t a t e s ' ]",Park,34.26384562176791,-118.52124024615055
1325,4c098a9a340720a112ff8493,Video Hut,Eagle Rock,363,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 4 9 2 7   E a g l e   R o c k   B l v d   ( a t   Y o s e m i t e   D r ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 4 1 ' ,   ' U n i t e d   S t a t e s ' ]",Video Store,34.136069919629946,-118.21576308504306
1326,4c09af986071a593aa70de32,Flax Pen To Paper,Westwood Village,270,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 0 7 8   G a y l e y   A v e   ( a t   K i n r o s s   A v e ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 2 4 ' ,   ' U n i t e d   S t a t e s ' ]",Paper / Office Supplies Store,34.06063,-118.44681
1327,4c0a9bdeffb8c9b6f0dd6b61,Chinese American Museum,Brookside,415,Civic Center,415,Highland Park,415,Melrose Hill,415,Sun Valley,415,Victoria Park,415,none,none,none,none,none,none,"[ ' 4 2 5   N   L o s   A n g e l e s   S t   ( o f f   A r c a d i a   S t . ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 1 2 ' ,   ' U n i t e d   S t a t e s ' ]",History Museum,34.05592534005511,-118.23916118547882
1328,4c0aa6726071a593fff3df32,Tashkent Produce,Laurel Canyon,69,Valley Village,460,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 5 3 4 0   L a u r e l   C a n y o n   B l v d   ( a t   M a g n o l i a   B l v d ) ' ,   ' V a l l e y   V i l l a g e ,   C A   9 1 6 0 7 ' ,   ' U n i t e d   S t a t e s ' ]",Grocery Store,34.167844,-118.396228
1329,4c0ab1217e3fc9280115f482,Lawson-Fenning,Silver Lake,134,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 6 1 8   S i l v e r   L a k e   B l v d   ( b t w n   B e r k e l e y   A v e   &   E f f i e   S t ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 2 6 ' ,   ' U n i t e d   S t a t e s ' ]",Furniture / Home Store,34.08848429183762,-118.2690181669738
1330,4c0ab980ffb8c9b6561b6c61,Chase Bank,Mission Hills,192,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 0 3 4 8   S e p u l v e d a   B l v d ' ,   ' M i s s i o n   H i l l s ,   C A   9 1 3 4 5 ' ,   ' U n i t e d   S t a t e s ' ]",Bank,34.258856,-118.466345
1331,4c0abad1340720a178fc8693,Dynas Cafe,Village Green,452,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 3 7 4 5   S   L A   B r e a   A v e   S t e   D   ( C o l i s e u m ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 1 6 ' ,   ' U n i t e d   S t a t e s ' ]",Café,34.01864242553711,-118.35598754882812
1332,4c0b125a3c70b7130e1c285b,Bill's Liquor & Deli,Atwater Village,415,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 3 1 5 0   G l e n d a l e   B l v d   ( M a d e r a   A v e . ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 3 9 ' ,   ' U n i t e d   S t a t e s ' ]",Liquor Store,34.11654390023415,-118.26096480681728
1333,4c0dabb2d64c0f47b725275d,T-Mobile,Wilmington,152,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 9 0 5   N   A v a l o n   B l v d   ( I   s t r e e t ) ' ,   ' W i l m i n g t o n ,   C A   9 0 7 4 4 ' ,   ' U n i t e d   S t a t e s ' ]",Mobile Phone Shop,33.78135554029431,-118.2628467679023
1334,4c0ea3dfd64c0f476e86285d,Dollar Tree,Harbor Gateway,167,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 4 3 1   W .   K n o x   S t   S t e   4 0 0 ' ,   ' T o r r a n c e ,   C A   9 0 5 0 1 ' ,   ' U n i t e d   S t a t e s ' ]",Discount Store,33.85556532646054,-118.300033293396
1335,4c0ebc067189c928f4fad8b6,Redbox,Toluca Lake,331,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 0 5 6 5   R i v e r s i d e   D r ' ,   ' T o l u c a   L a k e ,   C A   9 1 6 0 2 ' ,   ' U n i t e d   S t a t e s ' ]",Video Store,34.152445,-118.360721
1336,4c0ec7232466a593d19e7921,The UPS Store,Mar Vista,459,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 2 4 0 5   V e n i c e   B l v d ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 6 6 ' ,   ' U n i t e d   S t a t e s ' ]",Shipping Store,34.00387419230964,-118.43419126708795
1337,4c0f00972466a5933c147a21,GNC,Panorama City,379,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 8 4 0 1   V a n   N u y s   B l v d ' ,   ' P a n o r a m a   C i t y ,   C A   9 1 4 0 2 ' ,   ' U n i t e d   S t a t e s ' ]",Supplement Shop,34.223763,-118.44945
1338,4c0f1ee898102d7f4adae406,Wells Fargo,Wilmington,354,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 3 3 9   W   A n a h e i m   S t ' ,   ' W i l m i n g t o n ,   C A   9 0 7 4 4 ' ,   ' U n i t e d   S t a t e s ' ]",Bank,33.780272,-118.266332
1339,4c107a76f1b6a5931c0a7c27,Mignon Wine & Cheese Bar,Downtown,257,Flower District,422,Gallery Row,215,Jewelry District,480,Sonoratown ,446,Toy District,429,none,none,none,none,none,none,"[ ' 1 2 8   E   6 t h   S t   ( a t   M a i n   S t ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 1 4 ' ,   ' U n i t e d   S t a t e s ' ]",Wine Bar,34.04475933846614,-118.2492543468232
1340,4c117a826e5dc9b61135b02d,El Leon Spa,Beverly Grove,125,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 8 2 1 7   B e v e r l y   B l v d   ( a t   H a r p e r   S t ) ' ,   ' W e s t   H o l l y w o o d ,   C A   9 0 0 4 8 ' ,   ' U n i t e d   S t a t e s ' ]",Spa,34.076226863780846,-118.36863511478263
1341,4c11f2276e5dc9b6f2f6b02d,Knights Inn,Angelino Heights,461,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 2 5 5   W   T e m p l e   S t ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 2 6 ' ,   ' U n i t e d   S t a t e s ' ]",Hotel,34.06620105720252,-118.25395441175291
1342,4c11f6d6d41e76b0cf49320d,Izakaya & Bar Fu-ga,Brookside,404,Civic Center,404,Highland Park,404,Little Tokyo,245,Melrose Hill,404,Sun Valley,404,Victoria Park,404,none,none,none,none,"[ ' 1 1 1   S   S a n   P e d r o   S t   ( a t   1 s t   S t ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 1 2 ' ,   ' U n i t e d   S t a t e s ' ]",Japanese Restaurant,34.05031779071756,-118.24113202429083
1343,4c125c2882a3c9b65187f9f8,Physique 57,Beverly Hills Post Office,302,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 3 2 0   N .   C a ñ o n   D r i v e   ( D a y t o n   W a y ) ' ,   ' B e v e r l y   H i l l s ,   C A   9 0 2 1 0 ' ,   ' U n i t e d   S t a t e s ' ]",Gym / Fitness Center,34.069490848792825,-118.39958159719532
1344,4c1273b7a5eb76b0a531beb7,Chase Bank,Van Nuys,197,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 6 3 0 0   V a n   N u y s   B l v d ' ,   ' V a n   N u y s ,   C A   9 1 4 0 1 ' ,   ' U n i t e d   S t a t e s ' ]",Bank,34.184866,-118.448308
1345,4c12b6237f7f2d7f9bd0dd68,Generales & Generales,Toluca Lake,429,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 0 1 4 1   R i v e r s i d e   D r   ( a t   F o r m a n   A v e ) ' ,   ' T o l u c a   L a k e ,   C A   9 1 6 0 2 ' ,   ' U n i t e d   S t a t e s ' ]",Jewelry Store,34.15254762755287,-118.35249830775612
1346,4c13aef57f7f2d7fe271df68,Chipotle Mexican Grill,Hollywood,300,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 4 6 0   V i n e   S t   ( a t   W   S u n s e t   B l v d ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 2 8 ' ,   ' U n i t e d   S t a t e s ' ]",Mexican Restaurant,34.09734687431174,-118.32636564723872
1347,4c13c94d583c9c74a87d3fa4,Blair Hills Park,Baldwin Hills,388,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 5 9 5 0   W r i g h t c r e s t   D r .   ( P e r h a m   D r . ) ' ,   ' C u l v e r   C i t y ,   C A   9 0 2 3 2 ' ,   ' U n i t e d   S t a t e s ' ]",Park,34.01564025878906,-118.3782196044922
1348,4c13ed8a7f7f2d7f7401e068,Theatre Palisades,Pacific Palisades,262,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 9 4 1   T e m e s c a l   C a n y o n   R d ' ,   ' P a c i f i c   P a l i s a d e s ,   C A ' ,   ' U n i t e d   S t a t e s ' ]",Theater,34.048658424819095,-118.52922351625617
1349,4c13f525b7b9c9280b89aa37,Fish town,Village Green,427,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 3 6 2 3   S   L A   B r e a   A v e ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 1 6 ' ,   ' U n i t e d   S t a t e s ' ]",Fish Market,34.02063751220703,-118.35612487792967
1350,4c151eeba1010f471c7a4d18,Metro Plaza Hotel,Naud Junction,233,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 7 1 1   N   M a i n   S t ,   L o s   A n g e l e s ,   C A   9 0 0 1 2 ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 1 2 ' ,   ' U n i t e d   S t a t e s ' ]",Hotel,34.0588338,-118.2376156
1351,4c156f767f7f2d7fdc87e268,McDonald's,Exposition Park,284,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 7 0 0   E x p o s i t i o n   P a r k   D r . ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 3 7 ' ,   ' U n i t e d   S t a t e s ' ]",Fast Food Restaurant,34.016115577982944,-118.2863826650646
1352,4c158424a9c220a15559599d,Los Angeles Music Center,Bunker Hill,350,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 3 5   N   G r a n d   A v e ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 1 2 ' ,   ' U n i t e d   S t a t e s ' ]",Music Venue,34.057132921751474,-118.24835379601777
1353,4c1662e07f7f2d7f2ce6e368,The Falls,Downtown,455,Gallery Row,243,Jewelry District,256,Sonoratown ,425,none,none,none,none,none,none,none,none,none,none,"[ ' 6 2 6   S   S p r i n g   S t   S t e   A ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 1 4 ' ,   ' U n i t e d   S t a t e s ' ]",Lounge,34.04535808838625,-118.25158086629446
1354,4c168e6f6470a593360357d2,AT&T,Sherman Oaks,171,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 4 5 5 7   V e n t u r a   B l v d ' ,   ' S h e r m a n   O a k s ,   C A   9 1 4 0 3 ' ,   ' U n i t e d   S t a t e s ' ]",Mobile Phone Shop,34.15142322463337,-118.45072085227774
1355,4c16acda74fb20a10a7b5012,Hemangini Beauty Care,Northridge,465,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 8 9 6 1   E t i w a n d a   A v e   ( N o r d h o f f ) ' ,   ' N o r t h r i d g e ,   C A   9 1 3 2 5 ' ,   ' U n i t e d   S t a t e s ' ]",Cosmetics Shop,34.23363,-118.531996
1356,4c16bdadcd4bc9b699e84eeb,Box Brothers,Los Feliz,336,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 9 2 0   H i l l h u r s t   A v e ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 2 7 ' ,   ' U n i t e d   S t a t e s ' ]",Paper / Office Supplies Store,34.106083351995814,-118.28743998817146
1357,4c17ba56fe5a76b053fb0015,CVS pharmacy,Eagle Rock,401,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 2 2 4 0   F a i r   P a r k   A v e ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 4 1 ' ,   ' U n i t e d   S t a t e s ' ]",Pharmacy,34.13595107155921,-118.21636795408234
1358,4c17d96d1436a593fc758c75,El Pollo Loco,Winnetka,453,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 7 2 1 1   W i n n e t k a   A v e   ( S h e r m a n   W a y ) ' ,   ' C a n o g a   P a r k ,   C A   9 1 3 0 6 ' ,   ' U n i t e d   S t a t e s ' ]",Fast Food Restaurant,34.2015107586392,-118.57139242648717
1359,4c17dcc21436a593c97a8c75,SUBWAY,Lake Balboa,62,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 6 8 0 0   B a l b o a   B l v d   S t e   A   ( a t   V a n o w e n   S t ) ' ,   ' V a n   N u y s ,   C A   9 1 4 0 6 ' ,   ' U n i t e d   S t a t e s ' ]",Sandwich Place,34.19437774975589,-118.50091659673689
1360,4c17ef25d4d9c92835afee29,Jack in the Box,Angeles Mesa,302,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 2 2 2 0   W   S l a u s o n   A v e ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 4 3 ' ,   ' U n i t e d   S t a t e s ' ]",Fast Food Restaurant,33.98888623659563,-118.31828400492668
1361,4c183adbd4d9c928123cef29,Jack in the Box,Westlake,497,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 9 0 0   W   6 t h   S t ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 5 7 ' ,   ' U n i t e d   S t a t e s ' ]",Fast Food Restaurant,34.05845935446611,-118.27301099896432
1362,4c18e6a6834e2d7fc2832980,Verizon,Panorama City,411,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 8 3 0 0   V a n   N u y s   B l v d ' ,   ' P a n o r a m a   C i t y ,   C A   9 1 4 0 2 ' ,   ' U n i t e d   S t a t e s ' ]",Mobile Phone Shop,34.2217076,-118.4485777
1363,4c19195e6a21c9b6d208ca97,ASC Club House,Whitley Heights,376,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 7 8 2   N   O r a n g e   D r   ( F r a n k l i n   A v e ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 2 8 ' ,   ' U n i t e d   S t a t e s ' ]",Indie Movie Theater,34.10387463569883,-118.34134272581768
1364,4c1adf3ab9f876b0e2777946,Super Wok,Tarzana,86,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 5 4 1 8   R e s e d a   B l v d   ( V e n t u r a ) ' ,   ' T a r z a n a ,   C A   9 1 3 5 6 ' ,   ' U n i t e d   S t a t e s ' ]",Chinese Restaurant,34.16947989131757,-118.535641683645
1365,4c1b95b4eac020a18e0c45c2,Joyce's Coffee Shop & Restaurant,Northridge,347,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 8 8 2 6   R e s e d a   B l v d   ( a t   G r e s h a m   S t ) ' ,   ' N o r t h r i d g e ,   C A   9 1 3 2 4 ' ,   ' U n i t e d   S t a t e s ' ]",Coffee Shop,34.2315773327863,-118.53582443587231
1366,4c1bd4508b3aa59352dd975f,Frederick Cleaners,Beverly Grove,442,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 8 2 0 0   W   3 r d   S t ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 4 8 ' ,   ' U n i t e d   S t a t e s ' ]",Clothing Store,34.07235049347659,-118.36817628873828
1367,4c1bf445b4e62d7fe944da93,U.S. Bank ATM,San Pedro,353,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 2 2 1   S   G a f f e y   S t ' ,   ' S a n   P e d r o ,   C A   9 0 7 3 1 ' ,   ' U n i t e d   S t a t e s ' ]",ATM,33.732788294640486,-118.29331398010254
1368,4c1d674db306c928c69065b7,Koko's Middle Eastern Restaurant,Lake Balboa,157,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 6 9 3 5   V a n o w e n   S t   ( B a l b o a ) ' ,   ' V a n   N u y s ,   C A   9 1 4 0 6 ' ,   ' U n i t e d   S t a t e s ' ]",Breakfast Spot,34.19411922118766,-118.50271294114926
1369,4c1d6e31eac020a1e94548c2,Domino's Pizza,Westdale,141,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 3 7 1   S   D o h e n y   D r ' ,   ' L o s   A n g e l e s ,   C A ' ,   ' U n i t e d   S t a t e s ' ]",Pizza Place,34.03157593613032,-118.43256534819832
1370,4c1f4c13b306c928c82d68b7,Los Angeles Memorial Coliseum,Exposition Park,91,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 3 9 1 1   S   F i g u e r o a   S t   ( b t w   E x p o s i t i o n   &   M L K ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 3 7 ' ,   ' U n i t e d   S t a t e s ' ]",College Football Field,34.01437866924175,-118.28768307874412
1371,4c21874b13c00f470c3086de,My Thai,Chatsworth,295,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 2 1 7 1 4   D e v o n s h i r e   S t ' ,   ' C h a t s w o r t h ,   C A   9 1 3 1 1 ' ,   ' U n i t e d   S t a t e s ' ]",Thai Restaurant,34.256922,-118.602123
